Response function created for file:alfna56F at 08-Mar-19 16:21:12
Calibration (a0,a1)=     6.5   20.000  FWHM=    6.8

 Egam(keV) FWHM(keV) EffTot  Photo  Compton Single  Double   Annih
  2866.5     151.0   1.032  0.2639  0.6909  0.0237  0.0008  0.0207
  2886.5     151.9   1.033  0.2625  0.6911  0.0245  0.0013  0.0206
  2906.5     152.7   1.033  0.2620  0.6902  0.0253  0.0019  0.0206
  2926.5     153.5   1.034  0.2603  0.6907  0.0261  0.0024  0.0204
  2946.5     154.3   1.034  0.2591  0.6906  0.0269  0.0030  0.0204
  2966.5     155.1   1.034  0.2578  0.6907  0.0277  0.0035  0.0203
  2986.5     155.9   1.035  0.2565  0.6908  0.0285  0.0041  0.0202
  3006.5     156.7   1.035  0.2554  0.6906  0.0293  0.0046  0.0201
  3026.5     157.5   1.035  0.2543  0.6904  0.0301  0.0052  0.0200
  3046.5     158.3   1.035  0.2537  0.6896  0.0309  0.0058  0.0200
  3066.5     159.1   1.036  0.2520  0.6901  0.0317  0.0063  0.0199
  3086.5     159.9   1.036  0.2510  0.6898  0.0325  0.0069  0.0198
  3106.5     160.6   1.036  0.2497  0.6903  0.0328  0.0070  0.0202
  3126.5     161.3   1.036  0.2482  0.6911  0.0330  0.0070  0.0207
  3146.5     162.0   1.036  0.2470  0.6915  0.0333  0.0070  0.0213
  3166.5     162.7   1.037  0.2462  0.6913  0.0336  0.0071  0.0218
  3186.5     163.4   1.037  0.2450  0.6917  0.0338  0.0071  0.0224
  3206.5     164.1   1.037  0.2437  0.6922  0.0341  0.0071  0.0229
  3226.5     164.8   1.037  0.2423  0.6928  0.0343  0.0072  0.0234
  3246.5     165.5   1.037  0.2412  0.6931  0.0346  0.0072  0.0239
  3266.5     166.2   1.038  0.2405  0.6929  0.0349  0.0073  0.0245
  3286.5     166.8   1.038  0.2391  0.6934  0.0351  0.0073  0.0250
  3306.5     167.5   1.038  0.2379  0.6938  0.0354  0.0073  0.0255
  3326.5     168.2   1.038  0.2367  0.6942  0.0356  0.0074  0.0261
  3346.5     168.8   1.038  0.2350  0.6952  0.0358  0.0074  0.0265
  3366.5     169.5   1.039  0.2338  0.6956  0.0361  0.0074  0.0271
  3386.5     170.2   1.039  0.2329  0.6957  0.0364  0.0075  0.0276
  3406.5     170.8   1.039  0.2317  0.6961  0.0366  0.0075  0.0282
  3426.5     171.5   1.039  0.2305  0.6964  0.0369  0.0075  0.0287
  3446.5     172.1   1.039  0.2293  0.6968  0.0371  0.0076  0.0292
  3466.5     172.7   1.040  0.2281  0.6971  0.0374  0.0076  0.0298
  3486.5     173.4   1.040  0.2272  0.6972  0.0377  0.0077  0.0303
  3506.5     174.0   1.040  0.2259  0.6977  0.0379  0.0077  0.0308
  3526.5     174.6   1.040  0.2247  0.6980  0.0382  0.0077  0.0314
  3546.5     175.2   1.040  0.2235  0.6984  0.0384  0.0078  0.0319
  3566.5     175.9   1.041  0.2223  0.6987  0.0387  0.0078  0.0324
  3586.5     176.5   1.041  0.2208  0.6995  0.0389  0.0078  0.0329
  3606.5     177.1   1.041  0.2196  0.6999  0.0392  0.0079  0.0335
  3626.5     177.7   1.041  0.2184  0.7003  0.0394  0.0079  0.0340
  3646.5     178.3   1.041  0.2172  0.7007  0.0397  0.0079  0.0345
  3666.5     178.9   1.042  0.2161  0.7009  0.0399  0.0080  0.0351
  3686.5     179.5   1.042  0.2151  0.7011  0.0402  0.0080  0.0356
  3706.5     180.1   1.042  0.2138  0.7015  0.0405  0.0080  0.0361
  3726.5     180.7   1.042  0.2126  0.7019  0.0407  0.0081  0.0367
  3746.5     181.2   1.042  0.2115  0.7022  0.0410  0.0081  0.0372
